Year,Month,Day,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
1949,6,26,0.76,0,0,-9999,89,70,-9999
1949,6,27,0.21,0,0,-9999,83,72,-9999
1949,6,28,0.03,0,0,-9999,93,72,-9999
1949,6,29,0,0,0,-9999,91,71,-9999
1949,6,30,0,0,0,-9999,93,74,-9999
1949,7,1,0,0,0,-9999,94,75,-9999
1949,7,2,0,0,0,-9999,92,74,-9999
1949,7,3,0,0,0,-9999,91,73,-9999
1949,7,4,0,0,0,-9999,92,73,-9999
1949,7,5,0,0,0,-9999,93,74,-9999
1949,7,6,0.55,0,0,-9999,91,73,-9999
1949,7,7,1.07,0,0,-9999,87,72,-9999
1949,7,8,0,0,0,-9999,91,71,-9999
1949,7,9,0.07,0,0,-9999,91,75,-9999
1949,7,10,0,0,0,-9999,89,74,-9999
1949,7,11,0,0,0,-9999,87,70,-9999
1949,7,12,0,0,0,-9999,90,66,-9999
1949,7,13,0,0,0,-9999,84,72,-9999
1949,7,14,0,0,0,-9999,90,71,-9999
1949,7,15,0.05,0,0,-9999,90,71,-9999
1949,7,16,0.77,0,0,-9999,79,66,-9999
1949,7,17,0,0,0,-9999,82,66,-9999
1949,7,18,0,0,0,-9999,87,68,-9999
1949,7,19,0.25,0,0,-9999,87,71,-9999
1949,7,20,0.41,0,0,-9999,84,72,-9999
1949,7,21,0,0,0,-9999,90,75,-9999
1949,7,22,0,0,0,-9999,91,75,-9999
1949,7,23,0,0,0,-9999,90,72,-9999
1949,7,24,0,0,0,-9999,88,72,-9999
1949,7,25,0,0,0,-9999,86,73,-9999
1949,7,26,0,0,0,-9999,91,73,-9999
1949,7,27,0,0,0,-9999,92,73,-9999
1949,7,28,0,0,0,-9999,92,70,-9999
1949,7,29,0,0,0,-9999,93,72,-9999
1949,7,30,0.02,0,0,-9999,86,70,-9999
1949,7,31,0,0,0,-9999,79,61,-9999
1949,8,1,0,0,0,-9999,86,58,-9999
1949,8,2,0,0,0,-9999,87,64,-9999
1949,8,3,0.04,0,0,-9999,88,64,-9999
1949,8,4,0,0,0,-9999,89,66,-9999
1949,8,5,0,0,0,-9999,88,66,-9999
1949,8,6,0,0,0,-9999,90,66,-9999
1949,8,7,0,0,0,-9999,90,67,-9999
1949,8,8,0,0,0,-9999,93,68,-9999
1949,8,9,1.75,0,0,-9999,94,68,-9999
1949,8,10,0,0,0,-9999,92,68,-9999
1949,8,11,0.73,0,0,-9999,90,70,-9999
1949,8,12,0.19,0,0,-9999,87,70,-9999
1949,8,13,0,0,0,-9999,89,71,-9999
1949,8,14,0.47,0,0,-9999,88,72,-9999
1949,8,15,0,0,0,-9999,85,74,-9999
1949,8,16,0,0,0,-9999,88,72,-9999
1949,8,17,0,0,0,-9999,90,72,-9999
1949,8,18,0,0,0,-9999,91,70,-9999
1949,8,19,0.19,0,0,-9999,81,66,-9999
1949,8,20,0,0,0,-9999,78,60,-9999
1949,8,21,0,0,0,-9999,79,54,-9999
1949,8,22,0,0,0,-9999,78,64,-9999
1949,8,23,0,0,0,-9999,81,62,-9999
1949,8,24,0,0,0,-9999,86,60,-9999
1949,8,25,0,0,0,-9999,88,62,-9999
1949,8,26,0,0,0,-9999,90,63,-9999
1949,8,27,0.42,0,0,-9999,82,69,-9999
1949,8,28,0.01,0,0,-9999,81,64,-9999
1949,8,29,0,0,0,-9999,83,60,-9999
1949,8,30,0,0,0,-9999,84,58,-9999
1949,8,31,0,0,0,-9999,84,62,-9999
1949,9,1,0,0,0,-9999,73,50,-9999
1949,9,2,0,0,0,-9999,79,45,-9999
1949,9,3,0,0,0,-9999,86,52,-9999
1949,9,4,0.33,0,0,-9999,87,70,-9999
1949,9,5,0,0,0,-9999,83,68,-9999
1949,9,6,0,0,0,-9999,82,62,-9999
1949,9,7,0,0,0,-9999,85,61,-9999
1949,9,8,0,0,0,-9999,74,53,-9999
1949,9,9,0,0,0,-9999,78,46,-9999
1949,9,10,0,0,0,-9999,77,47,-9999
1949,9,11,0,0,0,-9999,78,52,-9999
1949,9,12,0.82,0,0,-9999,72,64,-9999
1949,9,13,0.19,0,0,-9999,73,52,-9999
1949,9,14,0,0,0,-9999,67,46,-9999
1949,9,15,0.41,0,0,-9999,59,51,-9999
1949,9,16,0,0,0,-9999,65,48,-9999
1949,9,17,0.42,0,0,-9999,83,60,-9999
1949,9,18,0.12,0,0,-9999,80,67,-9999
1949,9,19,0,0,0,-9999,79,51,-9999
1949,9,20,0,0,0,-9999,76,47,-9999
1949,9,21,0,0,0,-9999,83,48,-9999
1949,9,22,0.01,0,0,-9999,77,55,-9999
1949,9,23,0,0,0,-9999,67,44,-9999
1949,9,24,0,0,0,-9999,70,39,-9999
1949,9,25,0,0,0,-9999,73,40,-9999
1949,9,26,0,0,0,-9999,78,46,-9999
1949,9,27,0.06,0,0,-9999,81,53,-9999
1949,9,28,0,0,0,-9999,73,52,-9999
1949,9,29,0,0,0,-9999,62,37,-9999
1949,9,30,0,0,0,-9999,68,33,-9999
1949,10,1,0,0,0,-9999,76,39,-9999
1949,10,2,0.06,0,0,-9999,81,51,-9999
1949,10,3,1.17,0,0,-9999,67,62,-9999
1949,10,4,1.53,0,0,-9999,68,65,-9999
1949,10,5,1.02,0,0,-9999,68,64,-9999
1949,10,6,0.48,0,0,-9999,72,59,-9999
1949,10,7,0,0,0,-9999,84,56,-9999
1949,10,8,0.15,0,0,-9999,78,62,-9999
1949,10,9,0,0,0,-9999,84,61,-9999
1949,10,10,0,0,0,-9999,84,67,-9999
1949,10,11,0.15,0,0,-9999,85,67,-9999
1949,10,12,1.45,0,0,-9999,68,50,-9999
1949,10,13,0,0,0,-9999,68,44,-9999
1949,10,14,0,0,0,-9999,72,50,-9999
1949,10,15,0,0,0,-9999,72,47,-9999
1949,10,16,0,0,0,-9999,72,52,-9999
1949,10,17,0,0,0,-9999,77,51,-9999
1949,10,18,0,0,0,-9999,77,50,-9999
1949,10,19,0,0,0,-9999,77,50,-9999
1949,10,20,0.36,0,0,-9999,81,60,-9999
1949,10,21,0.6,0,0,-9999,73,64,-9999
1949,10,22,0.01,0,0,-9999,70,42,-9999
1949,10,23,0,0,0,-9999,70,41,-9999
1949,10,24,0,0,0,-9999,56,48,-9999
1949,10,25,0,0,0,-9999,62,42,-9999
1949,10,26,0,0,0,-9999,55,38,-9999
1949,10,27,0,0,0,-9999,65,34,-9999
1949,10,28,0,0,0,-9999,71,37,-9999
1949,10,29,0,0,0,-9999,72,41,-9999
1949,10,30,0.03,0,0,-9999,62,47,-9999
1949,10,31,0,0,0,-9999,47,32,-9999
1949,11,1,0,0,0,-9999,55,26,-9999
1949,11,2,0,0,0,-9999,63,38,-9999
1949,11,3,0,0,0,-9999,45,31,-9999
1949,11,4,0,0,0,-9999,62,36,-9999
1949,11,5,0,0,0,-9999,51,30,-9999
1949,11,6,0,0,0,-9999,58,27,-9999
1949,11,7,0,0,0,-9999,70,39,-9999
1949,11,8,0,0,0,-9999,69,41,-9999
1949,11,9,0,0,0,-9999,72,35,-9999
1949,11,10,0,0,0,-9999,77,53,-9999
1949,11,11,0,0,0,-9999,76,55,-9999
1949,11,12,0.74,0,0,-9999,77,51,-9999
1949,11,13,0.01,0,0,-9999,56,45,-9999
1949,11,14,0,0,0,-9999,56,41,-9999
1949,11,15,0,0,0,-9999,51,31,-9999
1949,11,16,0,0,0,-9999,53,29,-9999
1949,11,17,0,0,0,-9999,46,35,-9999
1949,11,18,0,0,0,-9999,43,30,-9999
1949,11,19,0,0,0,-9999,61,32,-9999
1949,11,20,0,0,0,-9999,59,33,-9999
1949,11,21,0.01,0,0,-9999,39,26,-9999
1949,11,22,0,0,0,-9999,41,21,-9999
1949,11,23,0,0,0,-9999,56,33,-9999
1949,11,24,0.08,0,0,-9999,59,36,-9999
1949,11,25,0.04,0,0,-9999,37,32,-9999
1949,11,26,0,0,0,-9999,48,26,-9999
1949,11,27,0,0,0,-9999,48,36,-9999
1949,11,28,0.09,0,0,-9999,69,36,-9999
1949,11,29,0,0,0,-9999,64,36,-9999
1949,11,30,0,0,0,-9999,56,36,-9999
1949,12,1,0,0,0,-9999,52,26,-9999
1949,12,2,0,0,0,-9999,44,24,-9999
1949,12,3,0,0,0,-9999,56,26,-9999
1949,12,4,0.06,0,0,-9999,50,36,-9999
1949,12,5,0,0,0,-9999,52,27,-9999
1949,12,6,0.01,0,0,-9999,57,27,-9999
1949,12,7,0,0,0,-9999,47,34,-9999
1949,12,8,0,0,0,-9999,36,23,-9999
1949,12,9,0.26,0,0.3,-9999,35,20,-9999
1949,12,10,0.84,0,0,-9999,54,33,-9999
1949,12,11,1.3,0,0,-9999,66,54,-9999
1949,12,12,0.07,0,0,-9999,62,33,-9999
1949,12,13,0,0,0,-9999,34,25,-9999
1949,12,14,0,0,0,-9999,35,21,-9999
1949,12,15,0,0,0,-9999,29,16,-9999
1949,12,16,0,0,0,-9999,38,15,-9999
1949,12,17,0.36,0,0,-9999,42,28,-9999
1949,12,18,0.32,0,0,-9999,50,42,-9999
1949,12,19,0,0,0,-9999,58,44,-9999
1949,12,20,0,0,0,-9999,68,49,-9999
1949,12,21,0,0,0,-9999,68,57,-9999
1949,12,22,0.45,0,0,-9999,62,26,-9999
1949,12,23,0,0,0,-9999,33,21,-9999
1949,12,24,0,0,0,-9999,47,26,-9999
1949,12,25,0,0,0,-9999,52,28,-9999
1949,12,26,0.61,0,0,-9999,53,46,-9999
1949,12,27,0,0,0,-9999,54,29,-9999
1949,12,28,0,0,0,-9999,53,25,-9999
1949,12,29,0,0,0,-9999,55,25,-9999
1949,12,30,0,0,0,-9999,59,26,-9999
1949,12,31,0,0,0,-9999,52,35,-9999
1950,1,1,0.33,0,0,-9999,52,47,-9999
1950,1,2,1.02,0,0,-9999,60,52,-9999
1950,1,3,1.42,0,0,-9999,67,53,-9999
1950,1,4,2.19,0,1,-9999,53,18,-9999
1950,1,5,0.3,1,0.1,-9999,32,19,-9999
1950,1,6,0.55,1,0,-9999,33,26,-9999
1950,1,7,0,1,0,-9999,36,21,-9999
1950,1,8,0,0,0,-9999,42,22,-9999
1950,1,9,0.05,0,0,-9999,58,41,-9999
1950,1,10,1.26,0,0,-9999,62,32,-9999
1950,1,11,0,0,0,-9999,38,26,-9999
1950,1,12,1.39,0,0,-9999,58,36,-9999
1950,1,13,0.96,0,0,-9999,66,47,-9999
1950,1,14,0,0,0,-9999,47,33,-9999
1950,1,15,1.13,0,0,-9999,64,32,-9999
1950,1,16,0,0,0,-9999,40,24,-9999
1950,1,17,0,0,0,-9999,52,29,-9999
1950,1,18,0.04,0,0,-9999,50,24,-9999
1950,1,19,0,0,0,-9999,30,24,-9999
1950,1,20,0,0,0,-9999,37,21,-9999
1950,1,21,0,0,0,-9999,52,27,-9999
1950,1,22,0.02,0,0,-9999,54,47,-9999
1950,1,23,0.16,0,0,-9999,61,53,-9999
1950,1,24,0.14,0,0,-9999,71,61,-9999
1950,1,25,0,0,0,-9999,74,66,-9999
1950,1,26,1.65,0,0,-9999,71,29,-9999
1950,1,27,0,0,0,-9999,42,26,-9999
1950,1,28,0.03,0,0,-9999,55,27,-9999
1950,1,29,0.09,0,0,-9999,67,29,-9999
1950,1,30,0.66,1,1,-9999,32,26,-9999
1950,1,31,0.11,0,0,-9999,32,29,-9999
1950,2,1,0.15,0,0,-9999,34,31,-9999
1950,2,2,0.04,0,0,-9999,33,24,-9999
1950,2,3,0,0,0,-9999,38,19,-9999
1950,2,4,0,0,0,-9999,46,25,-9999
1950,2,5,0,0,0,-9999,54,23,-9999
1950,2,6,0,0,0,-9999,63,46,-9999
1950,2,7,0,0,0,-9999,53,37,-9999
1950,2,8,1.63,0,0,-9999,61,36,-9999
1950,2,9,0,0,0,-9999,49,38,-9999
1950,2,10,0,0,0,-9999,50,39,-9999
1950,2,11,0,0,0,-9999,53,30,-9999
1950,2,12,1.52,0,0,-9999,50,44,-9999
1950,2,13,0.92,0,0,-9999,63,47,-9999
1950,2,14,0.14,0,0,-9999,47,34,-9999
1950,2,15,0,0,0,-9999,34,31,-9999
1950,2,16,0,0,0,-9999,39,27,-9999
1950,2,17,0,0,0,-9999,42,22,-9999
1950,2,18,0.1,0,0,-9999,58,29,-9999
1950,2,19,0,0,0,-9999,38,26,-9999
1950,2,20,0,0,0,-9999,42,24,-9999
1950,2,21,1.36,0,0,-9999,50,36,-9999
1950,2,22,0.59,0,0,-9999,51,29,-9999
1950,2,23,0,0,0,-9999,51,29,-9999
1950,2,24,0,0,0,-9999,47,28,-9999
1950,2,25,0,0,0,-9999,33,18,-9999
1950,2,26,0,0,0,-9999,32,11,-9999
1950,2,27,0,0,0,-9999,43,19,-9999
1950,2,28,0.15,0,0,-9999,56,37,-9999
1950,3,1,0,0,0,-9999,40,21,-9999
1950,3,2,0,0,0,-9999,26,16,-9999
1950,3,3,0,0,0,-9999,39,19,-9999
1950,3,4,0,0,0,-9999,55,28,-9999
1950,3,5,0,0,0,-9999,66,33,-9999
1950,3,6,0,0,0,-9999,65,34,-9999
1950,3,7,0.09,0,0,-9999,67,46,-9999
1950,3,8,0,0,0,-9999,46,22,-9999
1950,3,9,0,0,0,-9999,36,21,-9999
1950,3,10,0,0,0,-9999,53,23,-9999
1950,3,11,0.56,0,0,-9999,56,44,-9999
1950,3,12,0.51,0,0,-9999,47,34,-9999
1950,3,13,0,0,0,-9999,34,25,-9999
1950,3,14,0,0,0,-9999,45,23,-9999
1950,3,15,0,0,0,-9999,48,29,-9999
1950,3,16,0.09,0,0,-9999,43,35,-9999
1950,3,17,0,0,0,-9999,62,34,-9999
1950,3,18,0,0,0,-9999,45,29,-9999
1950,3,19,0.01,0,0,-9999,54,32,-9999
1950,3,20,0.14,0,0,-9999,46,38,-9999
1950,3,21,0,0,0,-9999,57,40,-9999
1950,3,22,0.04,0,0,-9999,41,35,-9999
1950,3,23,0,0,0,-9999,58,34,-9999
1950,3,24,0,0,0,-9999,66,46,-9999
1950,3,25,0,0,0,-9999,63,33,-9999
1950,3,26,0.05,0,0,-9999,77,55,-9999
1950,3,27,3.01,0,0,-9999,61,50,-9999
1950,3,28,0,0,0,-9999,58,37,-9999
1950,3,29,0,0,0,-9999,41,29,-9999
1950,3,30,0,0,0,-9999,47,25,-9999
1950,3,31,0.17,0,0,-9999,61,34,-9999
1950,4,1,0.03,0,0,-9999,52,40,-9999
1950,4,2,1.09,0,0,-9999,59,37,-9999
1950,4,3,1.6,0,0,-9999,69,54,-9999
1950,4,4,0.79,0,0,-9999,69,38,-9999
1950,4,5,0,0,0,-9999,43,30,-9999
1950,4,6,0,0,0,-9999,44,28,-9999
1950,4,7,0,0,0,-9999,57,28,-9999
1950,4,8,0,0,0,-9999,70,39,-9999
1950,4,9,0.15,0,0,-9999,60,39,-9999
1950,4,10,0.2,0,0,-9999,75,51,-9999
1950,4,11,0,0,0,-9999,61,35,-9999
1950,4,12,0,0,0,-9999,45,33,-9999
1950,4,13,0,0,0,-9999,37,26,-9999
1950,4,14,0,0,0,-9999,49,24,-9999
1950,4,15,0,0,0,-9999,54,30,-9999
1950,4,16,0,0,0,-9999,66,30,-9999
1950,4,17,0,0,0,-9999,63,38,-9999
1950,4,18,0,0,0,-9999,73,54,-9999
1950,4,19,0.2,0,0,-9999,61,43,-9999
1950,4,20,0,0,0,-9999,55,37,-9999
1950,4,21,0,0,0,-9999,65,35,-9999
1950,4,22,0,0,0,-9999,78,46,-9999
1950,4,23,0.34,0,0,-9999,80,63,-9999
1950,4,24,0.09,0,0,-9999,82,64,-9999
1950,4,25,0.05,0,0,-9999,66,43,-9999
1950,4,26,0,0,0,-9999,69,39,-9999
1950,4,27,0,0,0,-9999,57,44,-9999
1950,4,28,0.35,0,0,-9999,69,40,-9999
1950,4,29,1,0,0,-9999,67,50,-9999
1950,4,30,0.02,0,0,-9999,61,51,-9999
1950,5,1,0.05,0,0,-9999,52,48,-9999
1950,5,2,0.25,0,0,-9999,60,49,-9999
1950,5,3,0,0,0,-9999,77,56,-9999
1950,5,4,0,0,0,-9999,82,63,-9999
1950,5,5,0,0,0,-9999,84,68,-9999
1950,5,6,0,0,0,-9999,68,50,-9999
1950,5,7,0,0,0,-9999,71,50,-9999
1950,5,8,0,0,0,-9999,74,50,-9999
1950,5,9,1.72,0,0,-9999,86,59,-9999
1950,5,10,1.63,0,0,-9999,67,57,-9999
1950,5,11,0.34,0,0,-9999,66,55,-9999
1950,5,12,0.14,0,0,-9999,68,48,-9999
1950,5,13,0,0,0,-9999,72,45,-9999
1950,5,14,0,0,0,-9999,76,56,-9999
1950,5,15,0.17,0,0,-9999,82,54,-9999
1950,5,16,0,0,0,-9999,80,52,-9999
1950,5,17,0.24,0,0,-9999,85,57,-9999
1950,5,18,0,0,0,-9999,80,57,-9999
1950,5,19,0.03,0,0,-9999,77,58,-9999
1950,5,20,0,0,0,-9999,77,57,-9999
1950,5,21,0.43,0,0,-9999,79,55,-9999
1950,5,22,0,0,0,-9999,76,56,-9999
1950,5,23,0,0,0,-9999,87,61,-9999
1950,5,24,0,0,0,-9999,88,66,-9999
1950,5,25,0,0,0,-9999,87,64,-9999
1950,5,26,0,0,0,-9999,87,62,-9999
1950,5,27,0.24,0,0,-9999,82,64,-9999
1950,5,28,0.01,0,0,-9999,82,64,-9999
1950,5,29,0.14,0,0,-9999,83,63,-9999
1950,5,30,0.15,0,0,-9999,73,60,-9999
1950,5,31,0,0,0,-9999,77,61,-9999
1950,6,1,0,0,0,-9999,78,59,-9999
1950,6,2,0,0,0,-9999,79,57,-9999
1950,6,3,1.18,0,0,-9999,72,55,-9999
1950,6,4,0,0,0,-9999,72,49,-9999
1950,6,5,0,0,0,-9999,80,50,-9999
1950,6,6,0,0,0,-9999,82,55,-9999
1950,6,7,0,0,0,-9999,85,60,-9999
1950,6,8,0,0,0,-9999,83,65,-9999
1950,6,9,0.04,0,0,-9999,85,71,-9999
1950,6,10,0,0,0,-9999,86,66,-9999
1950,6,11,0,0,0,-9999,77,58,-9999
1950,6,12,0,0,0,-9999,80,55,-9999
1950,6,13,0.55,0,0,-9999,84,60,-9999
1950,6,14,0,0,0,-9999,86,66,-9999
1950,6,15,0,0,0,-9999,91,69,-9999
1950,6,16,0,0,0,-9999,92,69,-9999
1950,6,17,0,0,0,-9999,80,64,-9999
1950,6,18,0.01,0,0,-9999,91,60,-9999
1950,6,19,0.01,0,0,-9999,88,69,-9999
1950,6,20,1.58,0,0,-9999,78,67,-9999
1950,6,21,0.06,0,0,-9999,85,70,-9999
1950,6,22,0.45,0,0,-9999,86,71,-9999
1950,6,23,0,0,0,-9999,88,75,-9999
1950,6,24,0,0,0,-9999,88,74,-9999
1950,6,25,0,0,0,-9999,93,75,-9999
1950,6,26,0,0,0,-9999,95,71,-9999
1950,6,27,0,0,0,-9999,80,60,-9999
1950,6,28,0,0,0,-9999,77,55,-9999
1950,6,29,0,0,0,-9999,80,56,-9999
1950,6,30,0.04,0,0,-9999,82,50,-9999
1950,7,1,0,0,0,-9999,87,56,-9999
1950,7,2,0,0,0,-9999,86,70,-9999
1950,7,3,0.2,0,0,-9999,90,66,-9999
1950,7,4,0.42,0,0,-9999,82,67,-9999
1950,7,5,0,0,0,-9999,86,67,-9999
1950,7,6,0,0,0,-9999,82,63,-9999
1950,7,7,0,0,0,-9999,82,59,-9999
1950,7,8,0,0,0,-9999,85,58,-9999
1950,7,9,0,0,0,-9999,87,58,-9999
1950,7,10,0,0,0,-9999,88,59,-9999
1950,7,11,0,0,0,-9999,90,63,-9999
1950,7,12,0,0,0,-9999,89,66,-9999
1950,7,13,0,0,0,-9999,82,59,-9999
1950,7,14,0,0,0,-9999,83,55,-9999
1950,7,15,0,0,0,-9999,86,57,-9999
1950,7,16,0.04,0,0,-9999,87,68,-9999
1950,7,17,0.01,0,0,-9999,88,70,-9999
1950,7,18,1.19,0,0,-9999,81,69,-9999
1950,7,19,0.22,0,0,-9999,90,70,-9999
1950,7,20,0,0,0,-9999,81,67,-9999
1950,7,21,0,0,0,-9999,79,63,-9999
1950,7,22,0,0,0,-9999,81,61,-9999
1950,7,23,1.31,0,0,-9999,78,69,-9999
1950,7,24,0,0,0,-9999,85,68,-9999
1950,7,25,0.03,0,0,-9999,85,63,-9999
1950,7,26,0.57,0,0,-9999,77,62,-9999
1950,7,27,0,0,0,-9999,83,61,-9999
1950,7,28,0,0,0,-9999,86,65,-9999
1950,7,29,0,0,0,-9999,88,63,-9999
1950,7,30,0.07,0,0,-9999,85,66,-9999
1950,7,31,3.12,0,0,-9999,83,72,-9999
1950,8,1,0.01,0,0,-9999,87,73,-9999
1950,8,2,0,0,0,-9999,83,59,-9999
1950,8,3,0,0,0,-9999,76,54,-9999
1950,8,4,0,0,0,-9999,80,53,-9999
1950,8,5,0,0,0,-9999,82,64,-9999
1950,8,6,0,0,0,-9999,83,58,-9999
1950,8,7,0,0,0,-9999,84,58,-9999
1950,8,8,0.01,0,0,-9999,79,59,-9999
1950,8,9,0,0,0,-9999,78,67,-9999
1950,8,10,0,0,0,-9999,86,65,-9999
1950,8,11,0,0,0,-9999,85,63,-9999
1950,8,12,0,0,0,-9999,83,64,-9999
1950,8,13,0,0,0,-9999,76,66,-9999
1950,8,14,0.02,0,0,-9999,80,66,-9999
1950,8,15,0.06,0,0,-9999,85,67,-9999
1950,8,16,0,0,0,-9999,87,67,-9999
1950,8,17,0,0,0,-9999,88,66,-9999
1950,8,18,0.86,0,0,-9999,79,65,-9999
1950,8,19,0,0,0,-9999,80,64,-9999
1950,8,20,0,0,0,-9999,73,53,-9999
1950,8,21,0,0,0,-9999,76,49,-9999
1950,8,22,0,0,0,-9999,79,49,-9999
1950,8,23,0,0,0,-9999,83,51,-9999
1950,8,24,0,0,0,-9999,84,58,-9999
1950,8,25,0,0,0,-9999,85,66,-9999
1950,8,26,0,0,0,-9999,83,65,-9999
1950,8,27,0,0,0,-9999,89,70,-9999
1950,8,28,0.34,0,0,-9999,84,67,-9999
1950,8,29,0.46,0,0,-9999,78,66,-9999
1950,8,30,0.85,0,0,-9999,81,68,-9999
1950,8,31,2.61,0,0,-9999,75,70,-9999
1950,9,1,0,0,0,-9999,79,68,-9999
1950,9,2,0.42,0,0,-9999,78,68,-9999
1950,9,3,0,0,0,-9999,83,69,-9999
1950,9,4,0,0,0,-9999,76,58,-9999
1950,9,5,0,0,0,-9999,72,53,-9999
1950,9,6,0,0,0,-9999,76,51,-9999
1950,9,7,0.5,0,0,-9999,72,54,-9999
1950,9,8,0.77,0,0,-9999,75,59,-9999
1950,9,9,0.27,0,0,-9999,72,66,-9999
1950,9,10,0.16,0,0,-9999,74,65,-9999
1950,9,11,0.24,0,0,-9999,79,67,-9999
1950,9,12,0,0,0,-9999,78,62,-9999
1950,9,13,0,0,0,-9999,78,58,-9999
1950,9,14,0,0,0,-9999,71,54,-9999
1950,9,15,0,0,0,-9999,71,50,-9999
1950,9,16,0,0,0,-9999,76,54,-9999
1950,9,17,0,0,0,-9999,78,57,-9999
1950,9,18,0,0,0,-9999,85,56,-9999
1950,9,19,0,0,0,-9999,89,67,-9999
1950,9,20,0.11,0,0,-9999,85,69,-9999
1950,9,21,0.14,0,0,-9999,83,65,-9999
1950,9,22,0,0,0,-9999,70,58,-9999
1950,9,23,0,0,0,-9999,78,51,-9999
1950,9,24,0,0,0,-9999,60,39,-9999
1950,9,25,0,0,0,-9999,69,37,-9999
1950,9,26,0,0,0,-9999,75,47,-9999
1950,9,27,0.15,0,0,-9999,69,60,-9999
1950,9,28,0.03,0,0,-9999,77,62,-9999
1950,9,29,0,0,0,-9999,76,56,-9999
1950,9,30,0,0,0,-9999,81,62,-9999
1950,10,1,0,0,0,-9999,82,61,-9999
1950,10,2,0,0,0,-9999,82,58,-9999
1950,10,3,0,0,0,-9999,66,48,-9999
1950,10,4,0,0,0,-9999,63,42,-9999
1950,10,5,0,0,0,-9999,66,37,-9999
1950,10,6,0,0,0,-9999,75,40,-9999
1950,10,7,0.11,0,0,-9999,77,54,-9999
1950,10,8,0.04,0,0,-9999,65,50,-9999
1950,10,9,0.02,0,0,-9999,61,51,-9999
1950,10,10,0,0,0,-9999,73,49,-9999
1950,10,11,0,0,0,-9999,79,48,-9999
1950,10,12,0,0,0,-9999,73,44,-9999
1950,10,13,0,0,0,-9999,74,40,-9999
1950,10,14,0,0,0,-9999,82,55,-9999
1950,10,15,0,0,0,-9999,84,50,-9999
1950,10,16,0,0,0,-9999,85,55,-9999
1950,10,17,0,0,0,-9999,86,54,-9999
1950,10,18,0,0,0,-9999,84,53,-9999
1950,10,19,0,0,0,-9999,81,52,-9999
1950,10,20,0,0,0,-9999,74,53,-9999
1950,10,21,0,0,0,-9999,79,50,-9999
1950,10,22,0.88,0,0,-9999,68,61,-9999
1950,10,23,0,0,0,-9999,62,48,-9999
1950,10,24,0,0,0,-9999,62,46,-9999
1950,10,25,0,0,0,-9999,65,40,-9999
1950,10,26,0,0,0,-9999,68,39,-9999
1950,10,27,0,0,0,-9999,80,52,-9999
1950,10,28,0,0,0,-9999,79,62,-9999
1950,10,29,0,0,0,-9999,80,52,-9999
1950,10,30,0,0,0,-9999,85,49,-9999
1950,10,31,0,0,0,-9999,85,59,-9999
1950,11,1,0,0,0,-9999,82,63,-9999
1950,11,2,0.01,0,0,-9999,66,45,-9999
1950,11,3,0.44,0,0,-9999,49,38,-9999
1950,11,4,0.12,0,0,-9999,43,34,-9999
1950,11,5,0,0,0,-9999,54,28,-9999
1950,11,6,0,0,0,-9999,65,45,-9999
1950,11,7,0.15,0,0,-9999,66,53,-9999
1950,11,8,0.35,0,0,-9999,63,50,-9999
1950,11,9,0.63,0,0,-9999,61,33,-9999
1950,11,10,0,0,0,-9999,34,27,-9999
1950,11,11,0,0,0,-9999,36,21,-9999
1950,11,12,0,0,0,-9999,45,21,-9999
1950,11,13,0,0,0,-9999,49,28,-9999
1950,11,14,0,0,0,-9999,63,26,-9999
1950,11,15,0.26,0,0,-9999,64,51,-9999
1950,11,16,0.13,0,0,-9999,62,35,-9999
1950,11,17,0,0,0,-9999,50,29,-9999
1950,11,18,0,0,0,-9999,59,30,-9999
1950,11,19,2.25,0,0,-9999,63,47,-9999
1950,11,20,0.44,0,0,-9999,64,24,-9999
1950,11,21,0,0,0,-9999,38,21,-9999
1950,11,22,0.05,0,0,-9999,48,30,-9999
1950,11,23,0.16,1,1.8,-9999,52,13,-9999
1950,11,24,0.01,2,0.1,-9999,13,-1,-9999
1950,11,25,0,2,0,-9999,23,-3,-9999
1950,11,26,0.07,2,0.7,-9999,32,23,-9999
1950,11,27,0,0,0,-9999,31,26,-9999
1950,11,28,0,0,0,-9999,30,23,-9999
1950,11,29,0,0,0,-9999,36,27,-9999
1950,11,30,0,0,0,-9999,47,27,-9999
1950,12,1,0.01,0,0,-9999,60,26,-9999
1950,12,2,0.41,0,0,-9999,72,57,-9999
1950,12,3,0.15,0,0,-9999,58,27,-9999
1950,12,4,0,0,0,-9999,39,23,-9999
1950,12,5,0.05,0,0.2,-9999,39,32,-9999
1950,12,6,0.85,0,0.8,-9999,41,14,-9999
1950,12,7,0.01,1,0.2,-9999,19,11,-9999
1950,12,8,0,1,0,-9999,30,17,-9999
1950,12,9,0.01,0,0,-9999,39,14,-9999
1950,12,10,0.02,0,0.2,-9999,26,17,-9999
1950,12,11,0.15,1,1.8,-9999,26,14,-9999
1950,12,12,0.02,2,0.3,-9999,30,22,-9999
1950,12,13,0,0,0,-9999,38,27,-9999
1950,12,14,0,0,0,-9999,44,27,-9999
1950,12,15,0,0,0,-9999,41,18,-9999
1950,12,16,0,0,0,-9999,28,16,-9999
1950,12,17,0,0,0,-9999,25,11,-9999
1950,12,18,0,0,0,-9999,24,7,-9999
1950,12,19,0,0,0,-9999,28,10,-9999
